instance,time,ubound,nb_iter,chemin
400_USA-road-d.BAY.gr,0.07833313941955566,32288.360000000004,5,269/ 160/ 289/ 84/ 276/ 381/ 393/ 358/ 339/ 321/ 60/ 267/ 249/ 382
400_USA-road-d.COL.gr,0.1259608268737793,40083.82000000001,1,83/ 258/ 265/ 237/ 292/ 247/ 127/ 180/ 125/ 156/ 212/ 291/ 211/ 260/ 389
400_USA-road-d.NY.gr,0.048226118087768555,45262.89,0,242/ 133/ 210/ 79/ 172/ 61/ 144/ 323/ 330/ 375/ 291/ 270/ 349
40_USA-road-d.BAY.gr,0.002719879150390625,12664.33,1,29/ 21/ 14/ 19/ 10/ 40
40_USA-road-d.COL.gr,0.0025620460510253906,15058.97,0,24/ 36/ 18/ 33/ 28/ 27
40_USA-road-d.NY.gr,0.002846956253051758,17330.100000000002,1,24/ 18/ 28/ 7/ 15/ 39
450_USA-road-d.BAY.gr,0.08193397521972656,32288.360000000004,6,269/ 284/ 428/ 143/ 418/ 381/ 393/ 358/ 445/ 321/ 60/ 267/ 422/ 382
450_USA-road-d.COL.gr,0.4592139720916748,40083.82000000001,1,83/ 258/ 334/ 237/ 292/ 295/ 236/ 155/ 369/ 171/ 304/ 181/ 281/ 260/ 389
450_USA-road-d.NY.gr,0.08435797691345215,53381.09,0,279/ 290/ 408/ 200/ 27/ 95/ 162/ 71/ 108/ 336/ 439/ 335/ 239/ 360/ 401/ 369/ 431
500_USA-road-d.BAY.gr,0.07253885269165039,41914.73,5,466/ 458/ 474/ 273/ 423/ 476/ 287/ 393/ 358/ 445/ 321/ 498/ 481
2000_USA-road-d.COL.gr,4.141822099685669,50172.479999999996,0,88/ 1622/ 331/ 1387/ 1032/ 1547/ 1900/ 1999/ 1079/ 61/ 1538/ 311/ 1870/ 1912/ 1300/ 1916/ 1871/ 1887
500_USA-road-d.COL.gr,0.3746199607849121,40083.82000000001,1,83/ 258/ 265/ 485/ 251/ 109/ 355/ 263/ 442/ 171/ 424/ 469/ 346/ 260/ 389
500_USA-road-d.NY.gr,0.05730700492858887,77352.17,1,463/ 431/ 354/ 449/ 452/ 348/ 270/ 291/ 322/ 258/ 259/ 60/ 493/ 394/ 283/ 491/ 489/ 458/ 488
550_USA-road-d.BAY.gr,0.16285490989685059,48650.29,3,413/ 426/ 438/ 110/ 359/ 532/ 288/ 533/ 382/ 422/ 267/ 212/ 510/ 383/ 511/ 393/ 493/ 373/ 537
550_USA-road-d.COL.gr,0.3221590518951416,40083.82000000001,1,83/ 258/ 489/ 308/ 393/ 109/ 164/ 425/ 98/ 432/ 372/ 234/ 161/ 260/ 389
550_USA-road-d.NY.gr,0.09418797492980957,76742.90999999999,1,463/ 521/ 510/ 346/ 525/ 374/ 270/ 476/ 271/ 319/ 141/ 391/ 308/ 394/ 283/ 491/ 489/ 458/ 488
2000_USA-road-d.NY.gr,1.126587152481079,67589.59,1,1792/ 1604/ 1271/ 1403/ 1286/ 754/ 1622/ 1702/ 662/ 1047/ 1490/ 627/ 1562/ 1439/ 1420/ 1394/ 1943/ 1630/ 954/ 1343/ 1741/ 1950/ 1973
200_USA-road-d.BAY.gr,0.06677889823913574,13395.74,2,74/ 41/ 129/ 141/ 142/ 124/ 100/ 164/ 159
200_USA-road-d.COL.gr,0.02084493637084961,36855.64000000001,1,161/ 181/ 179/ 115/ 125/ 155/ 101/ 109/ 166/ 139/ 117/ 83/ 196
200_USA-road-d.NY.gr,0.025665998458862305,37332.26,0,137/ 125/ 116/ 165/ 11/ 190/ 172/ 184/ 120/ 149
20_USA-road-d.BAY.gr,0.0015189647674560547,15332.560000000001,1,15/ 11/ 13/ 5/ 17
20_USA-road-d.COL.gr,0.0015380382537841797,7076.52,0,12/ 10/ 14/ 17/ 15
20_USA-road-d.NY.gr,0.0028197765350341797,9454.470000000001,1,2/ 8/ 17/ 9
2100_USA-road-d.BAY.gr,0.8030831813812256,72250.15999999999,0,1788/ 1956/ 1407/ 1914/ 939/ 771/ 1638/ 860/ 995/ 1692/ 861/ 581/ 559/ 888/ 1270/ 405/ 520/ 1962/ 1424/ 1913/ 2018/ 1948/ 1489/ 2070/ 2038
2100_USA-road-d.COL.gr,3.9453959465026855,43998.7,0,88/ 1837/ 249/ 1007/ 172/ 967/ 178/ 555/ 482/ 1531/ 1043/ 1030/ 1430/ 1924/ 2048/ 2013
2100_USA-road-d.NY.gr,0.6694250106811523,123256.84999999999,1,1785/ 1756/ 1555/ 1850/ 1806/ 1240/ 579/ 324/ 360/ 396/ 1810/ 1828/ 1463/ 866/ 1068/ 442/ 1740/ 1108/ 617/ 1237/ 1943/ 646/ 1203/ 2042/ 2030/ 1582/ 1569/ 1092/ 635/ 1327/ 1927/ 1434/ 1974
2200_USA-road-d.BAY.gr,0.7689461708068848,80869.20999999999,2,1580/ 1641/ 1497/ 2187/ 1900/ 825/ 2043/ 1577/ 1692/ 1639/ 1960/ 2122/ 1272/ 414/ 1982/ 1340/ 1845/ 1965/ 2087/ 2018/ 2178/ 1489/ 1804/ 2177/ 2127/ 2073/ 2128/ 2179
2200_USA-road-d.COL.gr,4.258657932281494,48962.93,0,88/ 1935/ 1353/ 212/ 361/ 833/ 2018/ 1932/ 1487/ 591/ 338/ 946/ 669/ 2006/ 1997/ 2033/ 2153
2200_USA-road-d.NY.gr,0.9637069702148438,119640.84999999999,2,1785/ 1756/ 1739/ 1850/ 1904/ 1824/ 1437/ 1163/ 360/ 1450/ 1810/ 856/ 1463/ 866/ 855/ 694/ 1740/ 1108/ 1248/ 1281/ 1431/ 1956/ 621/ 2042/ 1599/ 2021/ 625/ 1092/ 1869/ 648/ 1659/ 1927/ 1928/ 1974
2300_USA-road-d.BAY.gr,0.8602590560913086,77192.09999999999,0,1788/ 1456/ 1789/ 2090/ 939/ 1792/ 1097/ 1122/ 2026/ 2089/ 1639/ 581/ 1878/ 424/ 1673/ 510/ 1340/ 1409/ 2137/ 2087/ 2233/ 2178/ 1489/ 2230/ 2276/ 2300
2300_USA-road-d.COL.gr,4.912705183029175,50172.479999999996,0,88/ 238/ 701/ 536/ 904/ 2050/ 775/ 181/ 955/ 1330/ 1669/ 946/ 1882/ 2256/ 1410/ 2216/ 2299/ 2272
