instance,time,ubound,nb_iter,chemin
900_USA-road-d.NY.gr,9.627436876296997,43329.049999999996,1,576/ 385/ 754/ 376/ 592/ 239/ 324/ 360/ 325/ 108/ 71/ 306/ 148/ 434/ 818/ 120/ 619/ 620/ 759/ 621
1300_USA-road-d.COL.gr,25.902163982391357,42505.7,0,88/ 189/ 1238/ 188/ 172/ 1114/ 747/ 793/ 534/ 245/ 828/ 564/ 479/ 529/ 1053
950_USA-road-d.BAY.gr,13.496206045150757,54243.89,1,820/ 616/ 789/ 332/ 501/ 800/ 354/ 625/ 600/ 438/ 577/ 731/ 310/ 401/ 469/ 371/ 701/ 844/ 854
1800_USA-road-d.COL.gr,53.9018440246582,42505.7,0,88/ 931/ 1290/ 467/ 1708/ 1352/ 1533/ 1599/ 1601/ 825/ 1679/ 330/ 696/ 1001/ 1053
950_USA-road-d.COL.gr,15.604482889175415,29672.76,1,213/ 536/ 468/ 121/ 323/ 678/ 547/ 490/ 305/ 295/ 117/ 618/ 710/ 666
1300_USA-road-d.NY.gr,20.100427865982056,67883.94,1,1144/ 1118/ 646/ 1183/ 1053/ 617/ 1117/ 1070/ 1093/ 1068/ 866/ 697/ 856/ 447/ 910/ 581/ 923/ 579/ 1235/ 1223/ 1284/ 691/ 1271/ 1296
950_USA-road-d.NY.gr,11.931906938552856,43329.049999999996,1,576/ 385/ 596/ 539/ 364/ 651/ 324/ 360/ 582/ 108/ 281/ 891/ 2/ 277/ 465/ 527/ 348/ 349/ 759/ 621
2400_USA-road-d.NY.gr,47.902719020843506,71974.35,0,1785/ 1617/ 2355/ 1852/ 595/ 1309/ 1556/ 1592/ 2350/ 2368/ 1584/ 1918/ 1414/ 1799/ 2061/ 2369/ 1952/ 1676/ 2319/ 2336/ 2353/ 2320/ 1974
1800_USA-road-d.NY.gr,33.130160093307495,69098.25,1,1133/ 621/ 1190/ 1171/ 477/ 1559/ 1772/ 1740/ 1720/ 507/ 866/ 1463/ 585/ 1484/ 1450/ 581/ 1421/ 1176/ 1240/ 1226/ 1554/ 1555/ 1756/ 1785
180_USA-road-d.BAY.gr,0.7038750648498535,13395.74,1,74/ 41/ 129/ 104/ 34/ 79/ 100/ 138/ 159
180_USA-road-d.COL.gr,0.5994668006896973,36557.45,0,83/ 176/ 139/ 166/ 165/ 101/ 126/ 108/ 99/ 159/ 161
180_USA-road-d.NY.gr,0.4312469959259033,32640.039999999997,0,120/ 122/ 119/ 63/ 88/ 97/ 114/ 96/ 142/ 154
1400_USA-road-d.BAY.gr,20.284116983413696,79995.28000000001,1,1177/ 1161/ 939/ 1093/ 760/ 770/ 995/ 1237/ 861/ 581/ 946/ 963/ 516/ 510/ 859/ 1367/ 1332/ 1288/ 1361/ 1153/ 1127/ 1152/ 1224/ 1363/ 1323/ 1338
1400_USA-road-d.COL.gr,23.027070999145508,42505.7,0,88/ 362/ 471/ 1237/ 834/ 612/ 360/ 448/ 293/ 1050/ 1232/ 945/ 554/ 529/ 1053
1900_USA-road-d.BAY.gr,32.47982621192932,77036.69,0,1580/ 1641/ 1793/ 1215/ 1093/ 1458/ 770/ 671/ 1692/ 861/ 1120/ 1674/ 963/ 414/ 889/ 1422/ 993/ 1898/ 1363/ 1249/ 1890/ 1572/ 1727/ 1679/ 1834
